date,instrument,score
2025-05-22,T,-1.9644560132790498
2025-05-22,UR,2.397749222141416
2025-05-23,AL,3.1109085369785077
2025-05-23,AP,0.27606014150949126
2025-05-23,C,1.966575516963026
2025-05-23,CF,3.9425952766122494
2025-05-23,FG,-7.244318113925001
2025-05-23,JD,-2.496425062061047
2025-05-23,LH,-6.068028394818142
2025-05-23,M,-5.774191690743359
2025-05-23,MA,0.5556899021598319
2025-05-23,P,-1.0625459335057603
2025-05-23,RB,-1.0127080829964739
2025-05-23,RU,0.9334945779474131
2025-05-23,SC,-0.8275224151216078
2025-05-23,SP,-0.7284665497554448
2025-05-23,SR,-0.9018624406804331
2025-05-23,T,-1.9449154224383685
2025-05-23,UR,2.3709861300294968
2025-05-26,AL,3.2904613169572405
2025-05-26,AP,0.024398165755375113
2025-05-26,C,1.539937815455675
2025-05-26,CF,4.386157359667338
2025-05-26,FG,-6.729064374513184
2025-05-26,JD,-7.000909858975588
2025-05-26,LH,-4.754197850018792
2025-05-26,M,-4.924694096351776
2025-05-26,MA,0.25149487022404377
2025-05-26,P,-0.569244220113991
2025-05-26,RB,-0.5758898553607998
2025-05-26,RU,1.772211251341049
2025-05-26,SC,0.44222593777334346
2025-05-26,SP,0.418828749391198
2025-05-26,SR,-0.6833338370295876
2025-05-26,T,-2.173795610415419
2025-05-26,UR,1.9138052676303385
2025-05-27,AL,2.555204555627123
2025-05-27,AP,-0.5419343704181634
2025-05-27,C,0.5074695383387396
2025-05-27,CF,3.961940590403908
2025-05-27,FG,-5.647667537469137
2025-05-27,JD,-5.619248978225023
2025-05-27,LH,-5.798807961172188
2025-05-27,M,-5.109283227328328
2025-05-27,MA,0.45670472279211904
2025-05-27,P,-0.7038630489349852
2025-05-27,RB,-0.8140642166594313
2025-05-27,RU,1.4279993987372266
2025-05-27,SC,-0.6152969168608337
2025-05-27,SP,0.9634253723547977
2025-05-27,SR,-2.0472606401498945
2025-05-27,T,-1.553321984673594
2025-05-27,UR,2.2629280188128975
2025-05-28,AL,2.885249205472624
2025-05-28,AP,-0.017613878175495482
2025-05-28,C,2.069204537704357
2025-05-28,CF,4.361506885354122
2025-05-28,FG,-3.8626562511370004
2025-05-28,JD,-6.107796598026771
2025-05-28,LH,-6.421488118523559
2025-05-28,M,-2.9554496116377624
2025-05-28,MA,0.103089685160394
2025-05-28,P,-0.20318928548475323
2025-05-28,RB,-0.3608823915531671
2025-05-28,RU,1.0808196549592382
2025-05-28,SC,-0.9055826712878975
2025-05-28,SP,0.7194439969611185
2025-05-28,SR,-2.0980934009288386
2025-05-28,T,-1.7224449239925044
2025-05-28,UR,1.9828182729931016
2025-05-29,AL,2.1027636917651877
2025-05-29,AP,-4.0404279513519645
2025-05-29,C,1.583386365251338
2025-05-29,CF,4.072234341239762
2025-05-29,FG,-4.935209600112393
2025-05-29,JD,-5.3213462174815
2025-05-29,LH,-8.05690930635706
2025-05-29,M,-3.7355536099430227
2025-05-29,MA,-0.8596553227945656
2025-05-29,P,-0.5280515375748579
2025-05-29,RB,-1.2988205294238329
2025-05-29,RU,0.07319077668447402
2025-05-29,SC,-2.0348251706802487
2025-05-29,SP,0.3745333950408593
2025-05-29,SR,-3.861173806086468
2025-05-29,T,-0.8203854363002837
2025-05-29,UR,2.162292040395823
2025-05-30,AL,2.54757853200675
2025-05-30,AP,-3.645378410358561
2025-05-30,C,0.1883554156174336
2025-05-30,CF,5.058014087475597
2025-05-30,FG,-5.40023661120193
2025-05-30,JD,-4.440732370990078
2025-05-30,LH,-8.01991076127587
2025-05-30,M,-3.570663035544117
2025-05-30,MA,-0.9576865384493198
2025-05-30,P,-0.8928455859657429
2025-05-30,RB,-0.7465772949410356
2025-05-30,RU,0.0
2025-05-30,SC,-2.515486202099548
2025-05-30,SP,1.4352072190476564
2025-05-30,SR,-3.750286052659541
2025-05-30,T,-1.5370888128732354
2025-05-30,UR,1.062359321801722
2025-06-03,AL,1.9123116006753353
2025-06-03,AP,-3.405754630678236
2025-06-03,C,-0.3718653078751497
2025-06-03,CF,3.520670426429736
2025-06-03,FG,-6.224956040981707
2025-06-03,JD,-5.037954929620193
2025-06-03,LH,-6.141670043513962
2025-06-03,M,-3.4292330204901065
2025-06-03,MA,-2.014710011631961
2025-06-03,P,-1.9336534268714398
2025-06-03,RB,-3.7398706048637047
2025-06-03,RU,-1.4447301206757461
2025-06-03,SC,-2.793565577463465
2025-06-03,SP,0.0
2025-06-03,SR,-3.921810748985499
2025-06-03,T,-0.6426777981985712
2025-06-03,UR,1.3156801936663136
2025-06-04,AL,0.8256570069700313
2025-06-04,AP,-3.898380819013842
2025-06-04,C,-0.892065286973319
2025-06-04,CF,2.9809438439651004
2025-06-04,FG,-4.731472373406333
2025-06-04,JD,-5.2632573977443124
2025-06-04,LH,-5.186137295562271
2025-06-04,M,-3.2242742111461253
2025-06-04,MA,-2.1412467818480425
2025-06-04,P,-1.3336339210950223
2025-06-04,RB,-3.577990818421548
2025-06-04,RU,-1.165035837419016
2025-06-04,SC,-2.103717111703418
2025-06-04,SP,-1.2943761579697919
2025-06-04,SR,-2.7844061314812216
2025-06-04,T,-0.7764167777566174
2025-06-04,UR,1.3651879026902687
2025-06-05,AL,0.5744382687493254
2025-06-05,AP,-5.597282105004706
2025-06-05,C,-0.7008193038421477
2025-06-05,CF,2.9809438439651004
2025-06-05,FG,-5.00887596079098
2025-06-05,JD,-6.465636091595381
2025-06-05,LH,-5.341407849725677
2025-06-05,M,-2.4996644070056653
2025-06-05,MA,-2.1680078690532896
2025-06-05,P,-2.2661808771535883
2025-06-05,RB,-3.8790889578860486
2025-06-05,RU,-3.2567436538104384
2025-06-05,SC,-2.776245578337751
2025-06-05,SP,-0.5585068957247101
2025-06-05,SR,-4.7620113227593945
2025-06-05,T,-1.2211348761208551
2025-06-05,UR,0.7912901800539196
2025-06-06,AL,1.7280852369830002
2025-06-06,AP,-3.902126917514497
2025-06-06,C,-2.0754886503271304
2025-06-06,CF,3.2710200746382934
2025-06-06,FG,-5.996226338075422
2025-06-06,JD,-4.292489196422277
2025-06-06,LH,-4.272467016111417
2025-06-06,M,-0.9194287030087168
2025-06-06,MA,-2.4633055197552483
2025-06-06,P,0.12819894949584387
2025-06-06,RB,-4.393237976856373
2025-06-06,RU,-3.0075209686353497
2025-06-06,SC,-1.646092157027661
2025-06-06,SP,1.4690154750763895
2025-06-06,SR,-5.183290890434486
2025-06-06,T,-2.613688030941086
2025-06-06,UR,0.07279011498845397
2025-06-09,AL,0.9814186299949139
2025-06-09,AP,-4.241067963715024
2025-06-09,C,-1.3586406590798583
2025-06-09,CF,4.015634740567257
2025-06-09,FG,-5.533561446154467
2025-06-09,JD,-3.8118289100940057
2025-06-09,LH,-3.17535649966505
2025-06-09,M,0.16411021707364246
2025-06-09,MA,-1.917569695658854
2025-06-09,P,-0.4638660043183249
2025-06-09,RB,-4.09926608444643
2025-06-09,RU,-3.997587197695571
2025-06-09,SC,-1.9497328183671288
2025-06-09,SP,2.603781730676184
2025-06-09,SR,-4.750833677560778
2025-06-09,T,-2.7873632070001273
2025-06-09,UR,0.972772585265582
2025-06-10,AL,-0.07952954424368214
2025-06-10,AP,-4.036931416726738
2025-06-10,C,-4.170619506491587
2025-06-10,CF,4.911867696063197
2025-06-10,FG,-5.584356728508494
2025-06-10,JD,-3.698460826107253
2025-06-10,LH,-3.819220242367615
2025-06-10,M,0.6562481261216486
2025-06-10,MA,-0.7174039521962162
2025-06-10,P,0.35564396675934873
2025-06-10,RB,-4.8452243170458456
2025-06-10,RU,-3.575244513697095
2025-06-10,SC,0.10398892205464681
2025-06-10,SP,1.9356424348909078
2025-06-10,SR,-4.41886335075257
2025-06-10,T,-2.444603251715381
2025-06-10,UR,-5.9298977532946076
2025-06-11,AL,1.6740674939049032
2025-06-11,AP,-2.317854536829686
2025-06-11,C,-2.563780991616309
2025-06-11,CF,5.018202299047751
2025-06-11,FG,-3.251758147723361
2025-06-11,JD,-2.8762298542043996
2025-06-11,LH,-4.578178264561971
2025-06-11,M,1.0522329801922725
2025-06-11,MA,1.3683933529427212
2025-06-11,P,1.2348909717807997
2025-06-11,RB,-2.730995414092296
2025-06-11,RU,-3.8065092411851267
2025-06-11,SC,1.4803131758814563
2025-06-11,SP,2.8750597392440613
2025-06-11,SR,-3.9890926459439173
2025-06-11,T,-2.274111310633061
2025-06-11,UR,-7.234365011511323
2025-06-12,AL,3.4341892920293677
2025-06-12,AP,-2.474848270459323
2025-06-12,C,-2.7377048095639425
2025-06-12,CF,3.5591032134035743
2025-06-12,FG,-4.255780006472018
2025-06-12,JD,-3.0427816293480108
2025-06-12,LH,-4.910561887397371
2025-06-12,M,1.6282216870386539
2025-06-12,MA,0.5393721792921677
2025-06-12,P,1.6988292532313314
2025-06-12,RB,-3.7581307370532016
2025-06-12,RU,-4.152289799657626
2025-06-12,SC,0.42703782378832533
2025-06-12,SP,1.6219504778181546
2025-06-12,SR,-3.89008321005335
2025-06-12,T,-1.640215654388304
2025-06-12,UR,-8.434746486384622
2025-06-13,AL,3.519430789410529
2025-06-13,AP,-1.3321864734059992
2025-06-13,C,-1.9939126171701709
2025-06-13,CF,4.573899687867132
2025-06-13,FG,-2.1358677337500467
2025-06-13,JD,-3.854255817591251
2025-06-13,LH,-4.467001878562719
2025-06-13,M,3.3408636793038546
2025-06-13,MA,1.3187216963797996
2025-06-13,P,1.6168450324851624
2025-06-13,RB,-2.161906152114307
2025-06-13,RU,-3.441107060030955
2025-06-13,SC,1.1892942199498053
2025-06-13,SP,1.5074246871414723
2025-06-13,SR,-2.3935260154769757
2025-06-13,T,-1.66667012850224
2025-06-13,UR,-8.312983674168036
2025-06-16,AL,2.7981213461698764
2025-06-16,AP,-3.6285674808935764
2025-06-16,C,-1.3635882452131554
2025-06-16,CF,5.179605927647352
2025-06-16,FG,-1.0133524458010008
2025-06-16,JD,-4.442143721841467
2025-06-16,LH,-4.467001878562719
2025-06-16,M,4.569234834930694
2025-06-16,MA,1.372016999636637
2025-06-16,P,2.354418867112388
2025-06-16,RB,-1.1766682694348236
2025-06-16,RU,-2.8881555621933614
2025-06-16,SC,0.9517717929598174
2025-06-16,SP,2.482457846106115
2025-06-16,SR,-3.345677504405544
2025-06-16,T,-1.3100464892407513
2025-06-16,UR,-10.287225530409238
2025-06-17,AL,0.7235566896391107
2025-06-17,AP,-3.4747757497463962
2025-06-17,C,1.1231439489153647
2025-06-17,CF,3.9555044353971396
2025-06-17,FG,-1.8181127789830684
2025-06-17,JD,-5.954532843724058
2025-06-17,LH,-2.5501745153657365
2025-06-17,M,4.675953175038411
2025-06-17,MA,0.17437318063471283
2025-06-17,P,0.7534572527551083
2025-06-17,RB,-3.6494900227126537
2025-06-17,RU,-4.313621650751591
2025-06-17,SC,0.5868312932821645
2025-06-17,SP,1.3362375486575557
2025-06-17,SR,-6.092125712231574
2025-06-17,T,1.5504351337504336
2025-06-17,UR,-11.673418017502286
2025-06-18,AL,1.7327045391972766
2025-06-18,AP,-2.1901964698576926
2025-06-18,C,2.2862795620413427
2025-06-18,CF,3.126724359886239
2025-06-18,FG,-0.6823422972295451
2025-06-18,JD,-5.55943149213591
2025-06-18,LH,-2.6474768965697164
2025-06-18,M,6.425544025118487
2025-06-18,MA,-0.26540082317139346
2025-06-18,P,0.125263839957603
2025-06-18,RB,-2.908360561610504
2025-06-18,RU,-3.8674388649821427
2025-06-18,SC,0.5868312932821645
2025-06-18,SP,0.7755651933115012
2025-06-18,SR,-6.343811171161105
2025-06-18,T,0.7159984266626194
2025-06-18,UR,-12.447226498964106
2025-06-19,AL,1.0448436542521509
2025-06-19,AP,-1.6595791463484009
2025-06-19,C,1.252546045193856
2025-06-19,CF,1.2499746190316792
2025-06-19,FG,-2.592646187750976
2025-06-19,JD,-6.478402630146836
2025-06-19,LH,-2.4667701953810326
2025-06-19,M,5.5353931447965055
2025-06-19,MA,-2.8874661758958307
2025-06-19,P,-1.5947911812210884
2025-06-19,RB,-6.0356410177595965
2025-06-19,RU,-5.895757209037556
2025-06-19,SC,1.1147797690995425
2025-06-19,SP,-1.2490886035506825
2025-06-19,SR,-11.408832765850681
2025-06-19,T,1.712856931827877
2025-06-19,UR,-12.855416950314812
2025-06-20,AL,1.7289747729508844
2025-06-20,AP,-1.6364667182212544
2025-06-20,C,2.9848688018572385
2025-06-20,CF,1.3381865856480788
2025-06-20,FG,-2.4002005263821125
2025-06-20,JD,-2.5905624523684825
2025-06-20,LH,0.11466187125476403
2025-06-20,M,4.772421731478448
2025-06-20,MA,1.8935055520798856
2025-06-20,P,0.8447223314453088
2025-06-20,RB,-5.631015447853133
2025-06-20,RU,-4.0773157100308755
2025-06-20,SC,4.517816116770992
2025-06-20,SP,-1.6335857770202347
2025-06-20,SR,-9.214598047638315
2025-06-20,T,1.7488883879648962
2025-06-20,UR,-11.818458339939369
2025-06-23,AL,1.8729798136714195
2025-06-23,AP,-1.6960465987624105
2025-06-23,C,1.8166376399165816
2025-06-23,CF,2.343470488951038
2025-06-23,FG,-1.0579788487659585
2025-06-23,JD,-2.07390371781789
2025-06-23,LH,1.5056909012463362
2025-06-23,M,6.319906872706613
2025-06-23,MA,4.536867340917025
2025-06-23,P,3.3670343883257368
2025-06-23,RB,-3.5122812000923362
2025-06-23,RU,-3.352769970023987
2025-06-23,SC,5.6923572214611795
2025-06-23,SP,-0.9261400113560315
2025-06-23,SR,-7.950620073337838
2025-06-23,T,2.2976566829747354
2025-06-23,UR,-5.417017832535821
2025-06-24,AL,2.38249446588993
2025-06-24,AP,-1.1503710284426443
2025-06-24,C,2.5916198687917564
2025-06-24,CF,2.257299624355211
2025-06-24,FG,-1.890331906134982
2025-06-24,JD,-1.9831881707661196
2025-06-24,LH,1.626093514822091
2025-06-24,M,8.156753569765744
2025-06-24,MA,4.626925111105118
2025-06-24,P,3.336588042263783
2025-06-24,RB,-3.370259798982372
2025-06-24,RU,-3.8675128973896533
2025-06-24,SC,4.539369265634467
2025-06-24,SP,-1.9134184904841132
2025-06-24,SR,-6.379094931605039
2025-06-24,T,2.4196067588247914
2025-06-24,UR,-2.2777896570051275
2025-06-25,AL,3.864816116862957
2025-06-25,AP,-1.5060800494582343
2025-06-25,C,4.324308341447365
2025-06-25,CF,2.4228099124672937
2025-06-25,FG,-1.935900253340958
2025-06-25,JD,-0.5932931033338906
2025-06-25,LH,1.811722697244433
2025-06-25,M,7.27735771078224
2025-06-25,MA,6.294407761458668
2025-06-25,P,3.104146768095135
2025-06-25,RB,-2.7520948337632607
2025-06-25,RU,-3.1142626402474365
2025-06-25,SC,5.6696825727496565
2025-06-25,SP,-1.9134184904841132
2025-06-25,SR,-6.696194061258058
2025-06-25,T,2.19351840688417
2025-06-25,UR,-1.849177446599233
2025-06-26,AL,2.496640741169467
2025-06-26,AP,-0.760964367155889
2025-06-26,C,4.059460367150944
2025-06-26,CF,1.4390181022767337
2025-06-26,FG,-1.5163092493371355
2025-06-26,JD,-0.49853981555654076
2025-06-26,LH,1.3360074443301877
2025-06-26,M,6.708749097232908
2025-06-26,MA,6.558425473425244
2025-06-26,P,3.27405512499429
2025-06-26,RB,-2.8722133379601664
2025-06-26,RU,-2.647880970395326
2025-06-26,SC,6.331424770252403
2025-06-26,SP,-1.7257217290786218
2025-06-26,SR,-8.299042460885829
2025-06-26,T,2.1935184068842766
2025-06-26,UR,-2.3166478589275634
2025-06-27,AL,1.5640660252184886
2025-06-27,AP,2.136771130252274
2025-06-27,C,3.978485447590988
2025-06-27,CF,1.088119469535886
2025-06-27,FG,-0.46736037034846234
2025-06-27,JD,-0.4510598331225845
2025-06-27,LH,3.6304636904233267
2025-06-27,M,5.857071766040089
2025-06-27,MA,7.103696525066845
2025-06-27,P,4.268825873965104
2025-06-27,RB,-2.6297079926693585
2025-06-27,RU,-3.040687804328962
2025-06-27,SC,7.521574406988361
2025-06-27,SP,-3.0654096368869066
2025-06-27,SR,-4.215918504422311
2025-06-27,T,2.4564950281227214
2025-06-27,UR,-3.4093480808003176
2025-06-30,AL,1.8838165607442898
2025-06-30,AP,0.9193480247335492
2025-06-30,C,4.074725854380717
2025-06-30,CF,0.9147396385074289
2025-06-30,FG,0.30486776656102754
2025-06-30,JD,-1.745987709466105
2025-06-30,LH,5.446068406192601
2025-06-30,M,3.53883712646584
2025-06-30,MA,6.880061301551941
2025-06-30,P,4.031715597754002
2025-06-30,RB,-1.95656013329322
2025-06-30,RU,-2.0008251912613355
2025-06-30,SC,8.15309253802394
2025-06-30,SP,-1.6298014473363365
2025-06-30,SR,-3.526347643664563
2025-06-30,T,2.2377169659406078
2025-06-30,UR,-3.3334424251331787
2025-07-01,AL,1.5652964157306435
2025-07-01,AP,1.1535531987924563
2025-07-01,C,2.925603338252609
2025-07-01,CF,3.144282054138033
2025-07-01,FG,-0.17843581573723138
2025-07-01,JD,-1.6385258259850786
2025-07-01,LH,3.995688226439536
2025-07-01,M,3.6276764745081036
2025-07-01,MA,2.732851164521619
2025-07-01,P,2.6505712350591644
2025-07-01,RB,-1.1339301759231994
2025-07-01,RU,-2.4510653061810896
2025-07-01,SC,2.686528120135321
2025-07-01,SP,-2.2611618030216776
2025-07-01,SR,-3.9417078147912026
2025-07-01,T,1.19448424045225
2025-07-01,UR,-3.3880418433159356
2025-07-02,AL,2.585969786132704
2025-07-02,AP,1.220802852266679
2025-07-02,C,1.4437974242236946
2025-07-02,CF,4.5622331391987325
2025-07-02,FG,-0.6324070140993486
2025-07-02,JD,-0.09759583130388655
2025-07-02,LH,5.228518633568102
2025-07-02,M,0.9898196796036066
2025-07-02,MA,3.251328501091583
2025-07-02,P,2.162261640375837
2025-07-02,RB,-0.17509121710289127
2025-07-02,RU,-2.414657249607765
2025-07-02,SC,2.2914774193372143
2025-07-02,SP,-1.7728406420764673
2025-07-02,SR,-2.4019706101814737
2025-07-02,T,1.8879407628950107
2025-07-02,UR,-1.9810341173631236
2025-07-03,AL,2.7901795934992553
2025-07-03,AP,0.9601996796935753
2025-07-03,C,1.4437974242236946
2025-07-03,CF,5.506469748684786
2025-07-03,FG,0.32985918064382275
2025-07-03,JD,-0.2920216710728092
2025-07-03,LH,5.711930020935129
2025-07-03,M,-0.7851520577476075
2025-07-03,MA,3.7428623324054606
2025-07-03,P,2.0482784107442193
2025-07-03,RB,0.40209101693876165
2025-07-03,RU,0.9721826237686493
2025-07-03,SC,2.273383406597095
2025-07-03,SP,-2.3225728262604153
2025-07-03,SR,-0.14639156280581472
2025-07-03,T,1.5871746602169812
2025-07-03,UR,-1.780999840994971
2025-07-04,AL,2.950218423873881
2025-07-04,AP,0.4776642092783442
2025-07-04,C,1.3715015812779414
2025-07-04,CF,6.2423883362520645
2025-07-04,FG,1.7035259772019686
2025-07-04,JD,-1.331251443778004
2025-07-04,LH,4.351594671565709
2025-07-04,M,-0.5000832366325282
2025-07-04,MA,3.0592911602821142
2025-07-04,P,1.3729748591628612
2025-07-04,RB,0.7425140987282691
2025-07-04,RU,0.6846550926373755
2025-07-04,SC,1.4997441683071366
2025-07-04,SP,-4.089821213034265
2025-07-04,SR,0.26486259925539335
2025-07-04,T,4.927784191550482
2025-07-04,UR,-1.8076355801846544
2025-07-07,AL,3.911432559486941
2025-07-07,AP,0.2962248728410681
2025-07-07,C,0.6047359395772587
2025-07-07,CF,6.755474295990501
2025-07-07,FG,1.179342898907112
2025-07-07,JD,-1.3044072317066513
2025-07-07,LH,2.838037379762353
2025-07-07,M,-0.2170280998869718
2025-07-07,MA,3.02129015454678
2025-07-07,P,2.0733900301609562
2025-07-07,RB,1.6161646409174861
2025-07-07,RU,2.9659947644343307
2025-07-07,SC,2.3227960432504036
2025-07-07,SP,-3.659319182406677
2025-07-07,SR,1.307611791259697
2025-07-07,T,1.6010375095655065
2025-07-07,UR,-1.6486476425742085
2025-07-08,AL,6.335014874257708
2025-07-08,AP,0.6956958230662037
2025-07-08,C,1.8692731312804571
2025-07-08,CF,7.118574581308449
2025-07-08,FG,1.2924370236961218
2025-07-08,JD,-0.23553571115247476
2025-07-08,LH,4.036746709719799
2025-07-08,M,0.8450128394217002
2025-07-08,MA,2.77847812888596
2025-07-08,P,1.1195309614702966
2025-07-08,RB,3.797182959253019
2025-07-08,RU,3.276651843502548
2025-07-08,SC,1.8188136250225198
2025-07-08,SP,-3.007411857237723
2025-07-08,SR,1.2747300046648469
2025-07-08,T,2.940285942203724
2025-07-08,UR,-1.0796631651644981
2025-07-09,AL,5.119703767492746
2025-07-09,AP,-0.07152268116346268
2025-07-09,C,-0.2862589854364623
2025-07-09,CF,7.872442766615557
2025-07-09,FG,2.3737636417845764
2025-07-09,JD,-0.3385602078734067
2025-07-09,LH,5.480101564039058
2025-07-09,M,0.1603550227611862
2025-07-09,MA,2.3801376026644387
2025-07-09,P,2.4616956183654994
2025-07-09,RB,3.977678362440893
2025-07-09,RU,2.4727173253027765
2025-07-09,SC,1.5103908783360465
2025-07-09,SP,-2.3776159356094486
2025-07-09,SR,0.5355528395138198
2025-07-09,T,3.266419822524856
2025-07-09,UR,-0.9397493342708545
2025-07-10,AL,6.138365649575896
2025-07-10,AP,0.6489014770747406
2025-07-10,C,-0.42984851436856825
2025-07-10,CF,7.872442766615557
2025-07-10,FG,2.9106075867489656
2025-07-10,JD,0.18004091927353025
2025-07-10,LH,5.727284893478983
2025-07-10,M,0.0
2025-07-10,MA,2.7649922010658896
2025-07-10,P,2.7949374017762696
2025-07-10,RB,5.2741808021725225
2025-07-10,RU,2.4727173253027765
2025-07-10,SC,2.0759848503537377
2025-07-10,SP,-1.9239386802785772
2025-07-10,SR,1.1164593124067992
2025-07-10,T,3.470452960372663
2025-07-10,UR,0.4393320282123397
2025-07-11,AL,5.21367634397323
2025-07-11,AP,0.3948862692343439
2025-07-11,C,-1.4871155300652454
2025-07-11,CF,6.572502606113289
2025-07-11,FG,1.1647033386050478
2025-07-11,JD,1.1109499802462026
2025-07-11,LH,5.402111703102702
2025-07-11,M,-2.0856903646126264
2025-07-11,MA,2.3926853295026436
2025-07-11,P,2.878716669777067
2025-07-11,RB,4.3822935215119045
2025-07-11,RU,1.8811833814025711
2025-07-11,SC,1.8390022708216225
2025-07-11,SP,-2.2092833597407644
2025-07-11,SR,1.0263396716501343
2025-07-11,T,1.8157035194154005
2025-07-11,UR,0.4393320282123397
2025-07-14,AL,3.3168701471419504
2025-07-14,AP,4.759739917548102
2025-07-14,C,-4.37868411843582
2025-07-14,CF,4.807935329925314
2025-07-14,FG,0.5220521174638739
2025-07-14,JD,-1.257562014996423
2025-07-14,LH,4.845238229875017
2025-07-14,M,-3.04899809494596
2025-07-14,MA,2.03474555715356
2025-07-14,P,2.2742875218721763
2025-07-14,RB,3.543823997406081
2025-07-14,RU,1.29995984611222
2025-07-14,SC,1.4221646019211318
2025-07-14,SP,-3.7123862949577946
2025-07-14,SR,0.5978016152201973
2025-07-14,T,1.1127849683410562
2025-07-14,UR,1.520035287290906
2025-07-15,AL,4.402865945127193
2025-07-15,AP,2.376401921869884
2025-07-15,C,-7.177195939204004
2025-07-15,CF,4.807935329925314
2025-07-15,FG,1.2147227232349167
2025-07-15,JD,-1.257562014996423
2025-07-15,LH,4.329145727018713
2025-07-15,M,-3.625388245079464
2025-07-15,MA,1.7040339131174598
2025-07-15,P,4.043748899859403
2025-07-15,RB,3.9822142403630196
2025-07-15,RU,0.960502627827569
2025-07-15,SC,1.5482774141442117
2025-07-15,SP,-3.3366663963166285
2025-07-15,SR,0.9057041501585446
2025-07-15,T,0.25584435718106424
2025-07-15,UR,2.5686322212885346
2025-07-16,AL,2.8269259639994995
2025-07-16,AP,3.1618265577297415
2025-07-16,C,-6.9323270308605816
2025-07-16,CF,5.195409299105002
2025-07-16,FG,1.491275152921934
2025-07-16,JD,-0.5598632355179172
2025-07-16,LH,4.225903228142778
2025-07-16,M,-3.8109282316643442
2025-07-16,MA,1.580442139664778
2025-07-16,P,5.8927431516153845
2025-07-16,RB,3.263356467640029
2025-07-16,RU,0.8302717985799435
2025-07-16,SC,2.0395235812161854
2025-07-16,SP,-2.724035602563571
2025-07-16,SR,3.6312239192157922
2025-07-16,T,0.051523975552853714
2025-07-16,UR,3.141617040209703
2025-07-17,AL,3.050593786294665
2025-07-17,AP,3.383045982121691
2025-07-17,C,-6.659528790767366
2025-07-17,CF,6.258527019375282
2025-07-17,FG,3.7340295632997575
2025-07-17,JD,-0.7690398456241004
2025-07-17,LH,4.025164481938526
2025-07-17,M,-3.599965509836874
2025-07-17,MA,1.8860212178337319
2025-07-17,P,5.147897554824654
2025-07-17,RB,6.012266316373339
2025-07-17,RU,4.370687298321753
2025-07-17,SC,1.4789157742036816
2025-07-17,SP,-0.6986145851638949
2025-07-17,SR,5.26305270370986
2025-07-17,T,-1.3349659153091982
2025-07-17,UR,4.112299613737756
2025-07-18,AL,2.670080570702239
2025-07-18,AP,3.7259886710645427
2025-07-18,C,-8.274849183475622
2025-07-18,CF,7.264966358742
2025-07-18,FG,4.049811581067331
2025-07-18,JD,-2.1914506945970986
2025-07-18,LH,3.5532926005773326
2025-07-18,M,-2.3710556274310117
2025-07-18,MA,-0.3745697669498309
2025-07-18,P,4.572234120205723
2025-07-18,RB,6.3792517481930755
2025-07-18,RU,2.792330378770384
2025-07-18,SC,-0.33296748256426256
2025-07-18,SP,0.046326472498610605
2025-07-18,SR,4.881825537897313
2025-07-18,T,-1.6970315333523747
2025-07-18,UR,3.5127012980855605
2025-07-21,AL,0.6764268914579563
2025-07-21,AP,3.7107911986970485
2025-07-21,C,-7.489905484937321
2025-07-21,CF,6.378004894103646
2025-07-21,FG,4.466192222770299
2025-07-21,JD,-2.340408828088888
2025-07-21,LH,3.1996593929126425
2025-07-21,M,-1.9007657041642978
2025-07-21,MA,-1.4693460176310278
2025-07-21,P,3.5065347249096344
2025-07-21,RB,5.8184015068957695
2025-07-21,RU,2.589347996735603
2025-07-21,SC,-0.5032092987099207
2025-07-21,SP,-0.20957511848271623
2025-07-21,SR,5.020077589293478
2025-07-21,T,-2.4824946705683084
2025-07-21,UR,1.4994945482881359
2025-07-22,AL,0.42053770476788105
2025-07-22,AP,3.448254723401311
2025-07-22,C,-8.708337257950923
2025-07-22,CF,5.902208055268349
2025-07-22,FG,3.334281764869787
2025-07-22,JD,-1.389015563481661
2025-07-22,LH,2.7410615242959455
2025-07-22,M,-3.6366712311541822
2025-07-22,MA,-1.4906008703205775
2025-07-22,P,2.900023580229787
2025-07-22,RB,5.00560099516089
2025-07-22,RU,3.037890752385705
2025-07-22,SC,-0.44964288914410644
2025-07-22,SP,0.6386446247888559
2025-07-22,SR,3.6877058899939588
2025-07-22,T,-2.3154940516318603
2025-07-22,UR,-1.7260902736673205
2025-07-23,AL,-0.778150698773895
2025-07-23,AP,3.0893808249928436
2025-07-23,C,-8.812245014075675
2025-07-23,CF,6.905909700035746
2025-07-23,FG,3.089024543548762
2025-07-23,JD,-3.6833463444733696
2025-07-23,LH,0.9999829510097248
2025-07-23,M,-3.228388769896171
2025-07-23,MA,-3.5576459599769232
2025-07-23,P,2.3012688983681957
2025-07-23,RB,4.462927952263646
2025-07-23,RU,2.8627166782560916
2025-07-23,SC,-1.9021842474070776
2025-07-23,SP,0.16544312427969676
2025-07-23,SR,4.351202618646439
2025-07-23,T,-2.602739379131705
2025-07-23,UR,-2.2923910131749388
2025-07-24,AL,-0.2518849546198347
2025-07-24,AP,3.7977902848193716
2025-07-24,C,-9.551189900698125
2025-07-24,CF,7.852209472860777
2025-07-24,FG,3.2069314139159646
2025-07-24,JD,-3.5674237237880844
2025-07-24,LH,1.728684330513557
2025-07-24,M,-1.5817664102496176
2025-07-24,MA,-4.12614828386186
2025-07-24,P,2.8529464766207253
2025-07-24,RB,5.354263757193989
2025-07-24,RU,3.6148781698795482
