date,instrument,score
2019-12-09,SP,-1.102224528693628
2019-12-09,SR,0.9440129987612762
2019-12-09,T,0.8463272845045744
2019-12-09,UR,
2019-12-10,AL,0.2923267857985899
2019-12-10,AP,0.794755292113438
2019-12-10,C,-1.1963285294711747
2019-12-10,CF,-1.403383984286512
2019-12-10,FG,1.4135159762323382
2019-12-10,JD,0.3747078987523124
2019-12-10,LH,
2019-12-10,M,0.20844713235717988
2019-12-10,MA,-1.1266682633114313
2019-12-10,P,0.9274859627022116
2019-12-10,RB,1.3320410457932417
2019-12-10,RU,0.3038967084713721
2019-12-10,SC,0.4652239516187785
2019-12-10,SP,-1.1183079132340277
2019-12-10,SR,0.9151478357828549
2019-12-10,T,0.8386682736633118
2019-12-10,UR,
2019-12-11,AL,0.4070372262109366
2019-12-11,AP,0.7255625654339166
2019-12-11,C,-1.1792250427035167
2019-12-11,CF,-1.4013017735227795
2019-12-11,FG,1.528240406067215
2019-12-11,JD,0.2555106332006652
2019-12-11,LH,
2019-12-11,M,0.24516298164516329
2019-12-11,MA,-1.0373468099761893
2019-12-11,P,0.8290471016693297
2019-12-11,RB,1.4531626579255297
2019-12-11,RU,0.2915778524174971
2019-12-11,SC,0.3890025396762914
2019-12-11,SP,-1.044311657429286
2019-12-11,SR,0.9669770569706888
2019-12-11,T,0.9232254882652644
2019-12-11,UR,
2019-12-12,AL,0.14799048227949546
2019-12-12,AP,0.7227067036273996
2019-12-12,C,-0.9617791304627904
2019-12-12,CF,-1.4372738315110654
2019-12-12,FG,1.4097306596926333
2019-12-12,JD,0.2518261490227124
2019-12-12,LH,
2019-12-12,M,0.18857167414616938
2019-12-12,MA,-0.8845378489180757
2019-12-12,P,0.8955002140075996
2019-12-12,RB,1.3318807431057287
2019-12-12,RU,0.3040520679046611
2019-12-12,SC,0.29237073928496427
2019-12-12,SP,-0.8406349733072295
2019-12-12,SR,0.9181841358495217
2019-12-12,T,0.8854867292819774
2019-12-12,UR,
2019-12-13,AL,0.21491444822677544
2019-12-13,AP,0.6831871477147036
2019-12-13,C,-0.844610405706926
2019-12-13,CF,-1.386269241959165
2019-12-13,FG,1.4498836416549354
2019-12-13,JD,0.1886680630521543
2019-12-13,LH,
2019-12-13,M,0.2259315990985119
2019-12-13,MA,-1.2529280017967985
2019-12-13,P,0.9277662700893318
2019-12-13,RB,1.2735810491471125
2019-12-13,RU,0.2416447694347078
2019-12-13,SC,0.2868839159867776
2019-12-13,SP,-0.9566698881226834
2019-12-13,SR,0.9862770001337926
2019-12-13,T,0.7488804028691959
2019-12-13,UR,
2019-12-16,AL,0.26484798832144363
2019-12-16,AP,0.6537646253224864
2019-12-16,C,-0.869371652506655
2019-12-16,CF,-1.4047902060733857
2019-12-16,FG,1.394865696379714
2019-12-16,JD,0.1312442107231878
2019-12-16,LH,
2019-12-16,M,0.17980968425366664
2019-12-16,MA,-1.2566901536262447
2019-12-16,P,0.9394242183675167
2019-12-16,RB,1.090291543837583
2019-12-16,RU,0.20656481796573176
2019-12-16,SC,0.3797524239945299
2019-12-16,SP,-1.0968208015936307
2019-12-16,SR,0.8998226837609185
2019-12-16,T,0.7618411452055515
2019-12-16,UR,
2019-12-17,AL,0.46804687752426594
2019-12-17,AP,0.6713375750471786
2019-12-17,C,-0.9417419818377967
2019-12-17,CF,-1.3697116346159477
2019-12-17,FG,1.3843203287542314
2019-12-17,JD,0.14476035131244258
2019-12-17,LH,
2019-12-17,M,0.1748764421705412
2019-12-17,MA,-1.138810781697727
2019-12-17,P,0.9575185935280556
2019-12-17,RB,1.2334439038554201
2019-12-17,RU,0.2822833094219245
2019-12-17,SC,0.3994687030848351
2019-12-17,SP,-1.0744468291106992
2019-12-17,SR,0.8736456404306884
2019-12-17,T,0.6349650741304901
2019-12-17,UR,
2019-12-18,AL,0.5296256736425491
2019-12-18,AP,0.4885323539910273
2019-12-18,C,-0.756674033118927
2019-12-18,CF,-1.3898491971648628
2019-12-18,FG,1.3887144848164945
2019-12-18,JD,0.14843133960098107
2019-12-18,LH,
2019-12-18,M,0.20932923094378603
2019-12-18,MA,-1.3235301099358656
2019-12-18,P,0.92010520371209
2019-12-18,RB,1.1901343729946752
2019-12-18,RU,0.17651787741532057
2019-12-18,SC,0.5071349922674903
2019-12-18,SP,-1.118510685233359
2019-12-18,SR,0.8210661374943011
2019-12-18,T,0.6138610156512215
2019-12-18,UR,
2019-12-19,AL,0.6215320873580853
2019-12-19,AP,0.537892658046608
2019-12-19,C,-0.8358362926602526
2019-12-19,CF,-1.4184474668422775
2019-12-19,FG,1.3834639611838075
2019-12-19,JD,0.18419036383598267
2019-12-19,LH,
2019-12-19,M,0.2293230836299749
2019-12-19,MA,-1.222071254735079
2019-12-19,P,0.92010520371209
2019-12-19,RB,1.3839695408763948
2019-12-19,RU,0.07752537495874831
2019-12-19,SC,0.4264535468377816
2019-12-19,SP,-1.1415884824405718
2019-12-19,SR,0.8299879514460501
2019-12-19,T,0.610711415704251
2019-12-19,UR,
2019-12-20,AL,0.5856167922174804
2019-12-20,AP,0.5512986233205505
2019-12-20,C,-0.8547611911543614
2019-12-20,CF,-1.4481896985590037
2019-12-20,FG,1.4900768785974634
2019-12-20,JD,0.03426090771601007
2019-12-20,LH,
2019-12-20,M,0.21205449316583028
2019-12-20,MA,-1.0574580195927072
2019-12-20,P,1.0868466931830043
2019-12-20,RB,1.3458031318765806
2019-12-20,RU,0.11837917617968151
2019-12-20,SC,0.5183870833503899
2019-12-20,SP,-1.0489464922829825
2019-12-20,SR,0.9432178286717553
2019-12-20,T,0.7288279952227432
2019-12-20,UR,
2019-12-23,AL,0.6538551176469044
2019-12-23,AP,0.541249976451886
2019-12-23,C,-0.7854816669312281
2019-12-23,CF,-1.4746800783432672
2019-12-23,FG,1.5396695855196443
2019-12-23,JD,-0.03179065733156658
2019-12-23,LH,
2019-12-23,M,0.20716228964036779
2019-12-23,MA,-1.0499305435474702
2019-12-23,P,1.0681605960065563
2019-12-23,RB,1.4049521207952895
2019-12-23,RU,0.038787834727619215
2019-12-23,SC,0.45408012838526157
2019-12-23,SP,-1.0369340339281647
2019-12-23,SR,0.8684168651466985
2019-12-23,T,0.7382807461148521
2019-12-23,UR,
2019-12-24,AL,0.649505360544878
2019-12-24,AP,0.6110668388303987
2019-12-24,C,-0.7665540533945474
2019-12-24,CF,-1.4235842249592168
2019-12-24,FG,1.5349119861086666
2019-12-24,JD,-0.026899771590887588
2019-12-24,LH,
2019-12-24,M,0.20469627776145619
2019-12-24,MA,-1.1251493212108445
2019-12-24,P,1.0727291766653833
2019-12-24,RB,1.226289991330285
2019-12-24,RU,0.02859323302203682
2019-12-24,SC,0.5227383198532661
2019-12-24,SP,-1.0230398223038768
2019-12-24,SR,0.8734113032022119
2019-12-24,T,0.9715144779734596
2019-12-24,UR,
2019-12-25,AL,0.676672965244174
2019-12-25,AP,0.6302310628889488
2019-12-25,C,-0.723250497202545
2019-12-25,CF,-1.4753000880716265
2019-12-25,FG,1.4234952261858527
2019-12-25,JD,0.014700151742664985
2019-12-25,LH,
2019-12-25,M,0.2799779487612842
2019-12-25,MA,-1.1526801786959282
2019-12-25,P,1.0773430362992718
2019-12-25,RB,1.150683888435618
2019-12-25,RU,0.061296025828064725
2019-12-25,SC,0.5313804015790063
2019-12-25,SP,-1.0230398223038768
2019-12-25,SR,0.8390732129791778
2019-12-25,T,1.0424341613883639
2019-12-25,UR,
2019-12-26,AL,0.4997697785553345
2019-12-26,AP,0.5994676208559131
2019-12-26,C,-0.6072553140531487
2019-12-26,CF,-1.4305937651584644
2019-12-26,FG,1.4039589948766478
2019-12-26,JD,-0.018377790202931735
2019-12-26,LH,
2019-12-26,M,0.28994867483121567
2019-12-26,MA,-1.1789927123701212
2019-12-26,P,1.1454845849321458
2019-12-26,RB,1.2283679526873559
2019-12-26,RU,0.03882685856056291
2019-12-26,SC,0.5691097121658845
2019-12-26,SP,-1.0202290540809127
2019-12-26,SR,0.763692509697025
2019-12-26,T,1.1833747507425239
2019-12-26,UR,
2019-12-27,AL,0.4391199959601507
2019-12-27,AP,0.5813472259969599
2019-12-27,C,-0.5531937285631627
2019-12-27,CF,-1.2722045560561375
2019-12-27,FG,1.502144164442378
2019-12-27,JD,-0.10857654221810259
2019-12-27,LH,
2019-12-27,M,0.2480016805423573
2019-12-27,MA,-1.0521026639036701
2019-12-27,P,1.2987632922926382
2019-12-27,RB,1.2459570255990857
2019-12-27,RU,0.020444713438876196
2019-12-27,SC,0.69810022563276
2019-12-27,SP,-0.9977160752319177
2019-12-27,SR,0.8508327255100392
2019-12-27,T,1.1001704908346632
2019-12-27,UR,
2019-12-30,AL,0.5201414297508952
2019-12-30,AP,0.6910198163082534
2019-12-30,C,-0.6757523685567578
2019-12-30,CF,-1.088154534263183
2019-12-30,FG,1.5230709651274426
2019-12-30,JD,-0.1268220682850577
2019-12-30,LH,
2019-12-30,M,0.3307734952396246
2019-12-30,MA,-1.0174955989980918
2019-12-30,P,1.245064152344944
2019-12-30,RB,1.2668214107784073
2019-12-30,RU,0.12467680724899502
2019-12-30,SC,0.8341834153623959
2019-12-30,SP,-0.8974544862276375
2019-12-30,SR,1.0152693586699792
2019-12-30,T,1.0334690391496943
2019-12-30,UR,
2019-12-31,AL,0.5157367339169764
2019-12-31,AP,0.6667191340601896
2019-12-31,C,-0.7002765845218336
2019-12-31,CF,-1.1334846588747192
2019-12-31,FG,1.4661888176841287
2019-12-31,JD,-0.0950383921106264
2019-12-31,LH,
2019-12-31,M,0.3506497654526995
2019-12-31,MA,-1.1002327391779936
2019-12-31,P,1.2950715859513289
2019-12-31,RB,1.2227850784841938
2019-12-31,RU,0.038941707390728136
2019-12-31,SC,0.807839190636736
2019-12-31,SP,-0.9281286948719508
2019-12-31,SR,0.9974338232328899
2019-12-31,T,0.8977219666569087
2019-12-31,UR,
2020-01-02,AL,0.4451012065401125
2020-01-02,AP,0.619325596936181
2020-01-02,C,-0.6069984770705998
2020-01-02,CF,-1.1114334301802522
2020-01-02,FG,1.5217472193429826
2020-01-02,JD,-0.13023848152350256
2020-01-02,LH,
2020-01-02,M,0.3829963491683295
2020-01-02,MA,-1.0095975114961497
2020-01-02,P,1.2791896875491635
2020-01-02,RB,1.1503347712003225
2020-01-02,RU,0.043052393553808535
2020-01-02,SC,0.8696120152686002
2020-01-02,SP,-0.8946234620027393
2020-01-02,SR,1.10975631248817
2020-01-02,T,0.9080943951675866
2020-01-02,UR,
2020-01-03,AL,0.4451012065401125
2020-01-03,AP,0.5727331923254125
2020-01-03,C,-0.41686151702470914
2020-01-03,CF,-1.0397567363146665
2020-01-03,FG,1.702867003820804
2020-01-03,JD,-0.21033827074191158
2020-01-03,LH,
2020-01-03,M,0.423300400169115
2020-01-03,MA,-0.8679377847587679
2020-01-03,P,1.286363457068529
2020-01-03,RB,1.233396116522143
2020-01-03,RU,0.03485364424110885
2020-01-03,SC,1.0394764177475526
2020-01-03,SP,-0.8137056417456752
2020-01-03,SR,1.171598465243477
2020-01-03,T,0.9284739747238856
2020-01-03,UR,
2020-01-06,AL,0.4231012895331184
2020-01-06,AP,0.49345174411134834
2020-01-06,C,-0.5521809681514614
2020-01-06,CF,-0.8855041575915905
2020-01-06,FG,1.7132761958998375
2020-01-06,JD,-0.24307139407640063
2020-01-06,LH,
2020-01-06,M,0.34855092966392925
2020-01-06,MA,-0.5836182917903469
2020-01-06,P,1.3930252928638567
2020-01-06,RB,1.3401385713049612
2020-01-06,RU,0.27497155326878725
2020-01-06,SC,1.4388958993169776
2020-01-06,SP,-0.8917956042602516
2020-01-06,SR,1.2040460152854
2020-01-06,T,0.9160688081425316
2020-01-06,UR,
2020-01-07,AL,0.3917160242724059
2020-01-07,AP,0.5108639371635996
2020-01-07,C,-0.5193184896211713
2020-01-07,CF,-0.8535918689312996
2020-01-07,FG,1.7029567943802268
2020-01-07,JD,-0.137157679978973
2020-01-07,LH,
2020-01-07,M,0.35101665364912904
2020-01-07,MA,-0.6646712000891365
2020-01-07,P,1.4061435598743766
2020-01-07,RB,1.3459767584151903
2020-01-07,RU,0.31581547059347137
2020-01-07,SC,1.3023110671330649
2020-01-07,SP,-0.7845702167691029
2020-01-07,SR,1.3516311276565465
2020-01-07,T,0.7759964175294053
2020-01-07,UR,
2020-01-08,AL,0.595174534634004
2020-01-08,AP,0.5249876419587741
2020-01-08,C,-0.5441587958789678
2020-01-08,CF,-0.9050408855753685
2020-01-08,FG,1.7029567943802268
2020-01-08,JD,-0.1747374320256181
2020-01-08,LH,
2020-01-08,M,0.33352757231847424
2020-01-08,MA,-0.627260003573385
2020-01-08,P,1.3501861064093632
2020-01-08,RB,1.4272808180536432
2020-01-08,RU,0.2305564398098671
2020-01-08,SC,1.1623631989343135
2020-01-08,SP,-0.6900599662238389
2020-01-08,SR,1.4782582903181267
2020-01-08,T,0.805503861385846
2020-01-08,UR,
2020-01-09,AL,0.5672718741612349
2020-01-09,AP,0.4254007183880727
2020-01-09,C,-0.643268059631487
2020-01-09,CF,-0.8798779832886997
2020-01-09,FG,1.6265594932411704
2020-01-09,JD,-0.30348187813843486
2020-01-09,LH,
2020-01-09,M,0.3062280323717748
2020-01-09,MA,-0.8096190062725969
2020-01-09,P,1.4505040372767337
2020-01-09,RB,1.3171114950455887
2020-01-09,RU,0.11685386300964383
2020-01-09,SC,0.9546488315919308
2020-01-09,SP,-0.8240503533581718
2020-01-09,SR,1.5006628731040317
2020-01-09,T,0.7104941402313496
2020-01-09,UR,
2020-01-10,AL,0.8574512893389625
2020-01-10,AP,0.709557245679951
2020-01-10,C,-0.6555510514274825
2020-01-10,CF,-0.8736967694918306
2020-01-10,FG,1.701322262999313
2020-01-10,JD,-0.2320931887088048
2020-01-10,LH,
2020-01-10,M,0.13005721405047344
2020-01-10,MA,-0.805897593631778
2020-01-10,P,1.4200021207666869
2020-01-10,RB,1.3740394143778545
2020-01-10,RU,0.17809413846955713
2020-01-10,SC,1.003769802127664
2020-01-10,SP,-0.8930773931268822
2020-01-10,SR,1.60903678970099
2020-01-10,T,0.6981566425667501
2020-01-10,UR,
2020-01-13,AL,0.8081136186064648
2020-01-13,AP,0.7408848123341687
2020-01-13,C,-0.6687345116412863
2020-01-13,CF,-0.802746779100516
2020-01-13,FG,1.5153653366058752
2020-01-13,JD,-0.17998806860535213
2020-01-13,LH,
2020-01-13,M,0.06627458131666288
2020-01-13,MA,-0.6858153572983666
2020-01-13,P,1.2809506291884725
2020-01-13,RB,1.2091914785382758
2020-01-13,RU,0.22027085144242634
2020-01-13,SC,0.8738185446190184
2020-01-13,SP,-0.8496595494258214
2020-01-13,SR,1.6929494593663146
2020-01-13,T,0.659466516944092
2020-01-13,UR,
2020-01-14,AL,0.7064306313251257
2020-01-14,AP,0.6998295598953279
2020-01-14,C,-0.6183023340898756
2020-01-14,CF,-0.9448733001097999
2020-01-14,FG,1.4664805752366499
2020-01-14,JD,-0.23691160389652458
2020-01-14,LH,
2020-01-14,M,-0.014787720135452006
2020-01-14,MA,-0.7290718235221432
2020-01-14,P,1.0762753969194792
2020-01-14,RB,1.22176790720556
2020-01-14,RU,0.012383476455813685
2020-01-14,SC,0.6773727915826263
2020-01-14,SP,-0.9577903944130195
2020-01-14,SR,1.6682912985926328
2020-01-14,T,0.7132946034280215
2020-01-14,UR,
2020-01-15,AL,0.7196739522438427
2020-01-15,AP,0.7898713189361554
2020-01-15,C,-0.5233695603334328
2020-01-15,CF,-1.0733865750696832
2020-01-15,FG,1.5213523189981177
2020-01-15,JD,-0.31062865190352035
2020-01-15,LH,
2020-01-15,M,0.0712262356195218
2020-01-15,MA,-0.7540085570777617
2020-01-15,P,1.0099926595701394
2020-01-15,RB,1.1219870124255398
2020-01-15,RU,0.059985735848913695
2020-01-15,SC,0.5842304849602457
2020-01-15,SP,-1.0043481591016572
2020-01-15,SR,1.6056376107707633
2020-01-15,T,0.745028227766619
2020-01-15,UR,
2020-01-16,AL,1.0381584641410215
2020-01-16,AP,0.7604784633765383
2020-01-16,C,-0.2856098371335352
2020-01-16,CF,-1.038189812456298
2020-01-16,FG,1.5687758982407662
2020-01-16,JD,-0.22844884949890132
2020-01-16,LH,
2020-01-16,M,0.1106527709915844
2020-01-16,MA,-0.7785317188081143
2020-01-16,P,0.9070156169416851
2020-01-16,RB,1.1853418650015446
2020-01-16,RU,0.04136217915118396
2020-01-16,SC,0.6031557286425459
2020-01-16,SP,-0.9758655260496507
2020-01-16,SR,1.5843284407901144
2020-01-16,T,0.5529190662406679
2020-01-16,UR,
2020-01-17,AL,0.9493960255110819
2020-01-17,AP,0.8429389240378535
2020-01-17,C,-0.31115662472408
2020-01-17,CF,-1.0713493378756112
2020-01-17,FG,1.5687758982407662
2020-01-17,JD,-0.2066338009638656
2020-01-17,LH,
2020-01-17,M,0.10080441025239624
2020-01-17,MA,-0.8899596284826166
2020-01-17,P,0.9156711277473549
2020-01-17,RB,1.2258726776436388
2020-01-17,RU,-0.03517723134634145
2020-01-17,SC,0.5199677951542304
2020-01-17,SP,-1.21096378032293
2020-01-17,SR,1.5640109801237732
2020-01-17,T,0.6673779056385893
2020-01-17,UR,
2020-01-20,AL,0.9493960255110819
2020-01-20,AP,0.8277221391199913
2020-01-20,C,-0.27970460330015906
2020-01-20,CF,-1.091569696053408
2020-01-20,FG,1.57404983024897
2020-01-20,JD,-0.15308721997351699
2020-01-20,LH,
2020-01-20,M,0.10818556046594491
2020-01-20,MA,-0.7935234601861164
2020-01-20,P,0.9454099733547752
2020-01-20,RB,1.23027248894091
2020-01-20,RU,-0.049613980000283865
2020-01-20,SC,0.49403831548508886
2020-01-20,SP,-1.0639063343828
2020-01-20,SR,1.4289688222853671
2020-01-20,T,0.8618993726148367
2020-01-20,UR,
2020-01-21,AL,0.8859574133335834
2020-01-21,AP,0.7950780985475221
2020-01-21,C,-0.3230844111884115
2020-01-21,CF,-1.1609831758881617
2020-01-21,FG,1.441691434700384
2020-01-21,JD,-0.1470814544453346
2020-01-21,LH,
2020-01-21,M,0.28358555633975036
2020-01-21,MA,-0.9002889373315051
2020-01-21,P,0.726121076411828
2020-01-21,RB,1.1402194977920763
2020-01-21,RU,-0.16227902562698635
2020-01-21,SC,0.407705469303178
2020-01-21,SP,-1.2805465501150455
2020-01-21,SR,1.352731341032641
2020-01-21,T,0.9339136487386344
2020-01-21,UR,
2020-01-22,AL,1.0147858481336898
2020-01-22,AP,0.7695704210759224
2020-01-22,C,-0.2544441914362435
2020-01-22,CF,-1.1987120918992473
2020-01-22,FG,1.5042470632365361
2020-01-22,JD,-0.2211477397940481
2020-01-22,LH,
2020-01-22,M,0.36069245429908436
2020-01-22,MA,-0.9626336962276918
2020-01-22,P,0.8664892155654779
2020-01-22,RB,1.0702420846699485
2020-01-22,RU,-0.18864171895199733
2020-01-22,SC,0.500658299653537
2020-01-22,SP,-1.2832789923241403
2020-01-22,SR,1.3452333961535752
2020-01-22,T,0.9924855386981108
2020-01-22,UR,
2020-01-23,AL,0.9309326281227552
2020-01-23,AP,0.787776811943336
2020-01-23,C,-0.32351144484193173
2020-01-23,CF,-1.292792394376049
2020-01-23,FG,1.4106885085009029
2020-01-23,JD,-0.2103832129447614
2020-01-23,LH,
2020-01-23,M,0.2378012432350291
2020-01-23,MA,-0.98425964062855
2020-01-23,P,0.9198356732485197
2020-01-23,RB,1.0670026271886268
2020-01-23,RU,-0.3230448970262782
2020-01-23,SC,0.38206318678059886
2020-01-23,SP,-1.2646520345547312
2020-01-23,SR,1.2522026115205045
2020-01-23,T,1.1787823208055186
2020-01-23,UR,
2020-02-03,AL,0.3945570486184623
2020-02-03,AP,0.5223750234325127
2020-02-03,C,-0.3366087611740988
2020-02-03,CF,-1.526010281207102
2020-02-03,FG,0.7879668754405156
2020-02-03,JD,-0.46704625919686077
2020-02-03,LH,
2020-02-03,M,0.1921312331023952
2020-02-03,MA,-1.232758560317616
2020-02-03,P,0.4354473344774099
2020-02-03,RB,0.6037593370931659
2020-02-03,RU,-0.7115434184162213
2020-02-03,SC,0.06527987642260524
2020-02-03,SP,-1.588252013660104
2020-02-03,SR,0.9206804782280775
2020-02-03,T,1.342760487071786
2020-02-03,UR,
2020-02-04,AL,0.3985481356087099
2020-02-04,AP,0.5838854931046361
2020-02-04,C,-0.18309710263389253
2020-02-04,CF,-1.6053322449614533
2020-02-04,FG,0.8536706585748216
2020-02-04,JD,-0.5037236960839145
2020-02-04,LH,
2020-02-04,M,0.3497778801205082
2020-02-04,MA,-1.2438203323123476
2020-02-04,P,0.4472819319765811
2020-02-04,RB,0.6853461325768994
2020-02-04,RU,-0.7264391637547069
2020-02-04,SC,-0.09537392920497458
2020-02-04,SP,-1.4788289556043415
2020-02-04,SR,1.163571247372588
2020-02-04,T,1.271570354573604
2020-02-04,UR,
2020-02-05,AL,0.3513649498339316
2020-02-05,AP,0.6301005603954883
2020-02-05,C,-0.35008258601096265
2020-02-05,CF,-1.4594527452192696
2020-02-05,FG,0.8536706585748216
2020-02-05,JD,-0.41445132255497874
2020-02-05,LH,
2020-02-05,M,0.2625276549386472
2020-02-05,MA,-1.1879070269524072
2020-02-05,P,0.46578141877161766
2020-02-05,RB,0.5558482889945492
2020-02-05,RU,-0.6909784693304962
2020-02-05,SC,-0.15865621511087255
2020-02-05,SP,-1.5727843444697014
2020-02-05,SR,1.0630041059504045
2020-02-05,T,1.3789148827523032
2020-02-05,UR,
2020-02-06,AL,0.3395508850667343
2020-02-06,AP,0.5464122645948432
2020-02-06,C,-0.32451045678216855
2020-02-06,CF,-1.4308834627065026
2020-02-06,FG,0.8577075791426064
2020-02-06,JD,-0.37444270484891273
2020-02-06,LH,
2020-02-06,M,0.20698675599227112
2020-02-06,MA,-1.2899686696621866
2020-02-06,P,0.5046918165336085
2020-02-06,RB,0.5490098380165708
2020-02-06,RU,-0.7147585946185718
2020-02-06,SC,-0.13237730084062205
2020-02-06,SP,-1.6328046347730787
2020-02-06,SR,1.0192914924338843
2020-02-06,T,1.4317836426203059
2020-02-06,UR,
2020-02-07,AL,0.4981061065939804
2020-02-07,AP,0.5799037351772266
2020-02-07,C,-0.3561777838981448
2020-02-07,CF,-1.3428382112610069
2020-02-07,FG,0.876803277620614
2020-02-07,JD,-0.26479519390099826
2020-02-07,LH,
2020-02-07,M,0.21186790495629115
2020-02-07,MA,-1.1506640165337334
2020-02-07,P,0.5531160417742426
2020-02-07,RB,0.5943117132390066
2020-02-07,RU,-0.620791149055784
2020-02-07,SC,-0.13159274490849732
2020-02-07,SP,-1.6328046347730787
2020-02-07,SR,1.1346499964681567
2020-02-07,T,1.4899832661762191
2020-02-07,UR,
2020-02-10,AL,0.39153087584413176
2020-02-10,AP,0.5601114737208438
2020-02-10,C,-0.4113731760519348
2020-02-10,CF,-1.3615506027519566
2020-02-10,FG,0.876803277620614
2020-02-10,JD,-0.22896153793148263
2020-02-10,LH,
2020-02-10,M,0.2529344063808154
2020-02-10,MA,-1.1609274799506557
2020-02-10,P,0.41705298385238015
2020-02-10,RB,0.5514656683432596
2020-02-10,RU,-0.6284892888617688
2020-02-10,SC,-0.1543479455036286
2020-02-10,SP,-1.6642912188222259
2020-02-10,SR,1.080108060765921
2020-02-10,T,1.544696828105588
2020-02-10,UR,
2020-02-11,AL,0.41935250205771574
2020-02-11,AP,0.5128334633484505
2020-02-11,C,-0.4113731760519348
2020-02-11,CF,-1.3595996177761807
2020-02-11,FG,0.8904359845844599
2020-02-11,JD,-0.2771758093268397
2020-02-11,LH,
2020-02-11,M,0.22143822385738499
2020-02-11,MA,-1.1540156322031772
2020-02-11,P,0.2850309257082884
2020-02-11,RB,0.6180618513990783
2020-02-11,RU,-0.566290158159426
2020-02-11,SC,-0.1182690521064872
2020-02-11,SP,-1.5672337862975887
2020-02-11,SR,1.0738942527553725
2020-02-11,T,1.4163838727868876
2020-02-11,UR,
2020-02-12,AL,0.4152737708999343
2020-02-12,AP,0.3806632457220987
2020-02-12,C,-0.5882164087615706
2020-02-12,CF,-1.4074283594544235
2020-02-12,FG,0.8858548194631334
2020-02-12,JD,-0.3168679984512745
2020-02-12,LH,
2020-02-12,M,0.2140817887615486
2020-02-12,MA,-1.2354626102468769
2020-02-12,P,0.1923526227759084
2020-02-12,RB,0.5938316615686409
2020-02-12,RU,-0.5852768058971246
2020-02-12,SC,-0.11509993343653775
2020-02-12,SP,-1.5961895556394428
2020-02-12,SR,1.1197586388448648
2020-02-12,T,1.4653256033177906
2020-02-12,UR,
2020-02-13,AL,0.41935250205771574
2020-02-13,AP,0.3532540226340084
2020-02-13,C,-0.512968410172144
2020-02-13,CF,-1.4168991559011777
2020-02-13,FG,0.7797362379298202
2020-02-13,JD,-0.3329234636030925
2020-02-13,LH,
2020-02-13,M,0.32670077485963034
2020-02-13,MA,-1.1437730438755171
2020-02-13,P,0.11638675802540238
2020-02-13,RB,0.621679072573635
2020-02-13,RU,-0.5720228590060417
2020-02-13,SC,-0.023701185173405807
2020-02-13,SP,-1.4780608277188112
2020-02-13,SR,1.1372035855800884
2020-02-13,T,1.4982954573692333
2020-02-13,UR,
2020-02-14,AL,0.472662221249017
2020-02-14,AP,0.4065878549172018
2020-02-14,C,-0.5759169812392539
2020-02-14,CF,-1.4264214710748637
2020-02-14,FG,0.7888991579098905
2020-02-14,JD,-0.33176993886952044
2020-02-14,LH,
2020-02-14,M,0.3414545513968277
2020-02-14,MA,-1.108688816687574
2020-02-14,P,0.07045317260012346
2020-02-14,RB,0.6340386404647187
2020-02-14,RU,-0.5149806062856248
2020-02-14,SC,0.020546029199533015
2020-02-14,SP,-1.4694968237108685
2020-02-14,SR,0.9836245110774384
2020-02-14,T,1.2664637112736996
2020-02-14,UR,
2020-02-17,AL,0.40819073294603136
2020-02-17,AP,0.4735927594085631
2020-02-17,C,-0.5759169812392539
2020-02-17,CF,-1.2426311787368052
2020-02-17,FG,0.7310351384653674
2020-02-17,JD,-0.21584152958344155
2020-02-17,LH,
2020-02-17,M,0.3922183707173216
2020-02-17,MA,-1.1513383289933785
2020-02-17,P,0.17832092160612245
2020-02-17,RB,0.6705532529885873
2020-02-17,RU,-0.4052204735804978
2020-02-17,SC,-0.014241327402672777
2020-02-17,SP,-1.428490497876187
2020-02-17,SR,1.139751697162033
2020-02-17,T,1.1908737205300646
2020-02-17,UR,
2020-02-18,AL,0.39622296789005634
2020-02-18,AP,0.46189166672724785
2020-02-18,C,-0.6846428491795596
2020-02-18,CF,-1.354263654275003
2020-02-18,FG,0.6483747436300438
2020-02-18,JD,-0.1656337254784546
2020-02-18,LH,
2020-02-18,M,0.24259146282164748
2020-02-18,MA,-1.273889294708368
2020-02-18,P,0.11532654258856642
2020-02-18,RB,0.5784804354784225
2020-02-18,RU,-0.4052204735804978
2020-02-18,SC,-0.10055424054823993
2020-02-18,SP,-1.5974435717752322
2020-02-18,SR,1.063632855956361
2020-02-18,T,1.2990093008992105
2020-02-18,UR,
2020-02-19,AL,0.3558864003510462
2020-02-19,AP,0.4716336115840144
2020-02-19,C,-0.7300076899874351
2020-02-19,CF,-1.3019276832454332
2020-02-19,FG,0.6125638738545414
2020-02-19,JD,-0.04758414530234875
2020-02-19,LH,
2020-02-19,M,0.2595719492420137
2020-02-19,MA,-1.2405555035082385
2020-02-19,P,0.04905376125078677
2020-02-19,RB,0.5206726005035439
2020-02-19,RU,-0.45493582760461443
2020-02-19,SC,0.025347350147432602
2020-02-19,SP,-1.6536041590075115
2020-02-19,SR,1.056531918531377
2020-02-19,T,1.3338377783717525
2020-02-19,UR,
2020-02-20,AL,0.5184433610076733
2020-02-20,AP,0.4519378094525227
2020-02-20,C,-0.7116372009299633
2020-02-20,CF,-1.2590331049208385
2020-02-20,FG,0.7013001258099373
2020-02-20,JD,-0.07597538135898015
2020-02-20,LH,
